tipo_do_animal;raca;idade;genero;peso;duracao;perda_de_apetite;vomito;diarreia;tosse;dificuldade_para_respirar;dificuldade_para_locomover;problemas_na_pele;secrecao_nasal;secrecao_ocular;batimento_cardiaco;agitacao;andar_em_circulos;aumento_apetite;cera_excessiva_nas_orelhas;coceira;desidratacao;desmaio;dificuldade_para_urinar;dor;espamos_musculares;espirros;febre;fraqueza;inchaco;lambedura;letargia;lingua_azulada;perda_de_pelos;perda_de_peso;ranger_de_dentes;ronco;salivacao;suor_alterado;classe_doenca
cavalo;appaloosa;8;1;700;7;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;finnsheep;4;1;70;5;1;0;0;1;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;morgan;11;0;520;7;1;0;0;0;0;1;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cavalo;mustangue;12;1;550;5;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;10;0;450;8;0;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;appaloosa;8;1;700;7;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;4;1;125;5;1;0;0;1;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;4;1;72;7;1;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);6;1;20;5;0;0;0;0;0;1;0;0;0;110;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;12;0;600;6;1;0;0;0;0;1;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;7;1;450;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;cheviot;4;0;120;6;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;texel;5;1;110;6;1;0;0;1;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;morgan;9;1;600;6;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;1;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;clydesdale;8;1;800;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;9;0;460;6;1;0;0;0;0;1;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;3;0;80;8;1;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;6;1;120;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;ponei_gales;10;1;450;9;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;6;1;120;7;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;4;0;90;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cachorro;sem_raca_definida_(srd);10;0;20;14;0;0;0;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;4;0;70;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;nubiana;2;0;80;4;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;6;1;500;6;1;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;5;0;85;6;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;0;75;4;0;1;1;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;suffolk;6;1;90;5;1;0;0;1;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;6;1;110;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;arabe;10;0;450;8;0;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;paint_horse;14;1;500;10;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;finnsheep;4;1;70;5;1;0;0;1;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;romney;6;0;78;9;1;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;cheviot;4;0;120;6;1;0;0;1;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;lincoln;8;1;95;6;1;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;morgan;11;0;530;8;1;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
ovelha;finnsheep;4;1;70;5;1;0;0;1;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;paint_horse;14;1;500;10;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;0;75;4;0;1;1;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;paint_horse;14;1;500;10;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cabra;saanen;2;1;85;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cabra;alpina;3;1;75;5;0;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
ovelha;dorset;5;1;150;5;1;0;0;1;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;neuro_musculoesqueletica
cavalo;paint_horse;14;1;500;10;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;neuro_musculoesqueletica
cabra;kiko;3;1;75;6;1;0;0;0;0;0;0;1;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;respiratoria
cabra;boer;3;0;70;5;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cabra;nubiana;6;0;60;5;1;1;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;saanen;5;0;65;6;1;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cabra;toggenburg;5;0;60;4;1;1;1;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cabra;angora;6;0;60;5;1;1;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;kiko;5;1;72;6;1;1;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;nubiana;4;1;72;6;1;1;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;nubiana;6;0;95;6;0;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;boer;6;1;100;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;angora;7;0;100;5;0;1;1;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;toggenburg;5;0;75;5;0;1;1;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;nubiana;4;1;80;5;0;1;1;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cabra;nubiana;4;0;80;6;0;1;1;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;buldogue;5;1;23;6;1;0;0;1;1;0;0;1;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cachorro;poodle;2;0;12;4;1;1;0;1;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;poodle;2;0;8;4;1;0;0;1;0;0;0;1;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;beagle;2;0;9;3;0;1;0;0;0;0;1;0;0;132;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;dachshund_(salsicha);7;1;4.1;14;1;0;0;1;1;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;poodle;8;1;15;7;1;0;0;1;1;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;border_collie;3;0;17;8;0;0;0;1;1;0;0;1;0;129;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cachorro;chihuahua;3;1;1.1;5;0;0;0;0;1;0;0;0;1;131;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;labrador_retriever;11;1;35;7;1;1;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;pastor_alemao;6;0;30;6;1;0;0;1;1;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;shih_tzu;4;0;7;6;1;0;0;1;1;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;beagle;6;1;13;4;0;0;0;1;1;0;0;1;0;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cachorro;doberman;6;1;40;5;1;1;0;1;0;0;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;poodle;6;1;25;5;1;0;0;1;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;buldogue;5;0;18;5;1;0;0;1;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;beagle;4;0;15;4;1;0;0;1;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;rottweiler;5;0;40;4;1;1;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;golden_retriever;7;1;30;5;1;0;0;1;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;beagle;5;1;25;5;1;0;0;1;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;rottweiler;7;1;35;4;1;0;0;1;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;beagle;4;0;25;4;1;1;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;poodle;3;0;28;5;1;0;0;1;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;beagle;4;1;20;4;1;1;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;buldogue;5;0;22;5;1;0;0;1;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;cocker_spaniel;2;0;10;3;1;1;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;chihuahua;2;1;6;3;1;1;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;buldogue;5;1;23;6;1;0;0;1;1;0;0;1;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cachorro;buldogue;5;1;23;6;1;0;0;1;1;0;0;1;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cachorro;poodle;2;0;12;4;1;1;0;1;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;buldogue;5;1;23;6;1;0;0;1;1;0;0;1;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cachorro;poodle;2;0;12;4;1;1;0;1;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;sem_raca_definida_(srd);9;0;18;7;1;0;0;1;1;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;sem_raca_definida_(srd);9;0;18;7;1;0;0;1;1;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;sem_raca_definida_(srd);5;1;25;5;0;0;0;1;0;0;0;1;0;120;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;sem_raca_definida_(srd);9;0;18;7;1;0;0;1;1;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;sem_raca_definida_(srd);5;1;25;5;0;0;0;1;0;0;0;1;0;120;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;sem_raca_definida_(srd);3;0;13;4;0;0;0;1;0;0;0;0;1;122;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cachorro;sem_raca_definida_(srd);9;0;26;1;0;0;0;1;1;0;0;0;0;140;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;6;0;500;10;0;0;0;1;1;0;0;1;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;arabe;8;0;490;7;0;0;0;1;0;1;0;1;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;clydesdale;10;1;700;14;0;0;0;1;1;0;0;1;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;arabe;7;1;450;5;1;0;0;0;1;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cavalo;quarto_de_milha;9;0;480;6;0;0;0;1;1;0;0;1;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;clydesdale;15;1;600;10;1;0;0;1;1;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;14;1;520;12;0;0;0;1;1;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;respiratoria
cavalo;arabe;13;1;490;8;0;0;0;0;1;0;0;1;0;78;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;7;0;480;6;1;0;0;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;clydesdale;9;1;850;6;1;0;0;1;0;1;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;ponei_shetland;8;0;300;5;1;0;0;0;0;1;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;ponei_gales;5;0;400;4;1;0;0;0;0;1;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;8;0;550;5;1;0;0;0;0;1;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;mustangue;8;1;550;7;1;0;0;0;0;1;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;cavalo_tennessee_walking;6;0;600;6;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;standardbred;6;1;650;6;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;clydesdale;7;0;850;6;1;0;0;0;0;1;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;6;0;650;6;1;0;0;0;0;1;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;morgan;5;1;550;6;1;0;0;0;0;1;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;6;1;550;5;1;0;0;0;0;1;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;pinto;6;1;600;5;1;0;0;0;0;1;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;5;0;550;6;1;0;0;0;0;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;clydesdale;6;1;700;7;1;0;0;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;morgan;4;1;650;6;1;0;0;0;0;1;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;clydesdale;6;1;700;7;1;0;0;0;0;1;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;respiratoria
cavalo;puro-sangue_ingles;6;0;500;10;0;0;0;1;1;0;0;1;0;85;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
coelho;holland_lop;3;0;3.1;5;1;0;0;0;0;0;0;1;0;160;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
coelho;himalaio;3;1;1.2;2;0;0;0;0;0;0;0;1;1;160;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
coelho;holandes;2;0;3.4;3;1;0;0;0;0;0;0;1;0;155;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
coelho;mini_rex;1;0;2.5;2;1;0;0;0;0;0;0;1;0;165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
coelho;angora_ingles;3;1;1.5;4;1;0;0;0;0;0;0;1;0;148;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
coelho;himalaio;2;0;1.3;3;1;0;0;0;0;0;0;1;0;150;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
coelho;himalaio;4;0;1.5;5;1;0;0;0;0;0;0;1;0;145;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
coelho;mini_rex;2;0;2.4;3;1;0;0;0;0;0;0;1;0;130;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
coelho;holland_lop;2;1;2.5;4;1;0;0;0;0;0;0;1;0;130;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
coelho;angora_ingles;1;0;2;5;1;0;0;0;0;0;0;1;0;120;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;respiratoria
gato;siames;2;0;3.1;7;0;0;0;1;0;0;0;1;1;150;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
gato;british_shorthair;5;0;3.1;7;1;0;0;0;0;0;0;1;1;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
gato;azul_russo;2;0;3.1;5;0;0;0;1;0;0;0;1;1;150;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
gato;sphynx;4;0;2.1;7;1;0;0;0;0;0;0;1;1;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
gato;british_shorthair;3;1;4.1;4;1;0;0;1;0;0;0;1;1;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
gato;siames;2;0;4;2;1;0;0;0;0;0;0;0;1;135;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
gato;ragdoll;4;0;5;6;0;0;0;1;0;0;0;1;1;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
gato;persa;8;0;5;4;1;0;0;1;0;0;0;1;1;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
gato;scottish_fold;4;1;3.1;5;1;0;0;0;0;0;0;0;1;137;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
gato;siberiano;2;1;4.1;4;0;0;0;1;0;0;0;1;1;144;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
gato;manx;4;0;2.1;6;0;0;0;1;0;0;0;1;1;138;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;respiratoria
gato;british_shorthair;7;0;3.1;4;0;0;0;0;0;0;0;1;1;142;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
gato;abissinio;4;1;3.1;5;0;0;0;0;0;0;0;1;1;140;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;respiratoria
